customer_id,age_group,customer_segment,spending_score,loyalty_tier,avg_order_value,purchase_frequency_30d,discount_affinity,city,state,delivery_zone,dark_store_id,date,day_of_week,is_weekend,hour,time_of_day,temperature_c,rainfall_mm,humidity_pct,weather_condition,festival,festival_flag,local_event_flag,product_id,product_name,brand,category,base_product,pack_size,mrp,unit_cost,unit_price,shelf_life_days,product_rating,review_count,negative_review_rate,product_popularity_score,trend_signal,trend_category,product_views_7d,product_views_30d,add_to_cart_count_7d,purchase_count_7d,previous_purchase_count,repeat_purchase_flag,days_since_last_purchase,sales_1d,sales_7d,sales_30d,historical_demand_30d,demand_trend_pct,demand_status,current_stock,minimum_stock,maximum_stock,stock_turnover_days,days_to_expiry,expiry_risk,stockout_flag,stockout_risk_pct,competitor_1_price,competitor_2_price,competitor_price_gap_pct,competitor_discount_pct,current_discount_pct,promotion_type,promotion_eligible,discount_cost,gross_margin_before_promo,expected_units_without_promo,expected_units_with_promo,expected_revenue_without_promo,expected_revenue_with_promo,expected_profit_without_promo,expected_profit_with_promo,profit_impact_pct,expected_inventory_reduction,clearance_priority_score,recommended_action,scenario
C08142,25-34,Regular,28.4,Silver,399.28,0,0.438,Jaipur,Rajasthan,JAI-Z6,JAI-DS13,2026-06-12,Friday,False,15,Afternoon,34.7,31.3,98.0,Storm,,0,0,P0088,Wheat Flour Small,PremiumSelect,Staples,Wheat Flour,Small,45,33.47,44.91,2,3.78,19,0.273,52.0,Normal,,26,126,1,1,2,1,35,2,10,37,3.02,14.64,Stable,26,4,35,8.33,0,Critical,0,4.02,50.14,47.16,-4.77,20,25,,1,11.23,11.44,1,1,44.91,33.68,11.44,0.21,-98.31,1,96.0,CLEARANCE,Weekend_Surge
C04934,25-34,Deal_Seeker,70.0,Platinum,754.82,3,0.335,Chennai,Tamil Nadu,CHE-Z3,CHE-DS4,2026-06-03,Wednesday,False,2,Night,32.0,0.0,51.8,Clear/Cloudy,,0,0,P0029,Juice Medium,ValueMart,Beverages,Juice,Medium,65,45.49,62.23,90,2.87,13,0.414,47.38,Normal,,30,111,5,2,4,1,25,0,0,0,0.57,0.0,Stable,2,2,7,2.99,73,Low,1,1.95,55.08,71.31,17.05,0,0,,1,0.0,16.74,0,0,0.0,0.0,0.0,0.0,-100.0,0,4.95,REVIEW PRODUCT QUALITY,Competitor_Cheaper
C05369,18-24,Premium,21.4,Silver,291.43,2,0.212,Mumbai,Maharashtra,MUM-Z3,MUM-DS13,2026-07-20,Monday,False,6,Morning,28.0,0.0,46.4,Clear/Cloudy,Sankranti,1,0,P0124,Detergent Small,LocalBrand,Home Care,Detergent,Small,55,29.46,52.18,90,3.87,182,0.238,47.36,Normal,,21,97,1,1,2,0,40,2,17,65,2.43,11.55,Stable,11,2,20,4.35,50,Low,1,19.28,48.92,58.46,6.66,0,0,,0,0.0,22.72,2,2,104.36,104.36,45.44,45.44,-2.15,2,8.71,NO PROMOTION,Rain_Demand
C00861,25-34,Regular,58.0,,752.09,5,0.922,Mumbai,Maharashtra,MUM-Z5,MUM-DS6,2026-05-31,Sunday,True,9,Morning,26.2,0.0,57.3,Clear/Cloudy,Ugadi,1,0,P0073,Potato Small,LocalBrand,Fruits & Vegetables,Potato,Small,35,26.91,32.3,3,3.1,37,0.444,52.46,Normal,,38,124,2,1,4,0,57,3,13,57,2.83,-2.14,Stable,18,3,20,6.14,3,High,0,13.55,33.49,36.34,-3.55,0,5,,1,1.62,5.39,2,2,64.6,61.36,10.78,7.54,-35.99,2,30.57,REVIEW PRODUCT QUALITY,Normal
C01099,35-44,Budget,71.6,Silver,672.51,3,0.204,Kochi,Kerala,KOC-Z2,KOC-DS13,2026-05-31,Sunday,True,9,Morning,33.4,20.6,88.3,Rain,Dussehra,1,0,P0126,Detergent Large,ValueMart,Home Care,Detergent,Large,65,35.73,59.47,5,3.94,25,0.108,60.38,Normal,,32,159,3,1,1,0,59,3,23,77,4.81,26.96,Growing,28,5,40,5.7,3,High,0,0.0,53.77,63.89,10.6,0,20,Bundle,1,11.89,23.74,3,4,178.41,190.32,71.22,47.4,-34.37,4,31.5,COMPETITIVE PRICE OFFER,High_Demand
C10778,35-44,Budget,53.0,,674.58,2,0.476,Kolkata,West Bengal,KOL-Z2,KOL-DS4,2026-06-23,Tuesday,False,7,Morning,17.8,10.3,78.2,Rain,,0,0,P0048,Biscuits Large,QuickFresh,Snacks,Biscuits,Large,55,40.79,49.93,30,2.93,6,0.474,52.0,Normal,,32,129,1,1,0,0,25,3,7,23,3.25,26.92,Growing,22,4,20,6.57,14,Low,0,0.46,45.78,53.57,9.07,0,5,,1,2.5,9.14,1,1,49.93,47.43,9.14,6.64,-34.52,1,26.67,REVIEW PRODUCT QUALITY,Rain_Demand
C03677,35-44,Premium,25.1,Gold,408.07,1,0.113,Mumbai,Maharashtra,MUM-Z8,MUM-DS6,2026-05-29,Friday,False,1,Night,25.7,0.0,62.7,Clear/Cloudy,,0,1,P0111,Soap Large,PremiumSelect,Personal Care,Soap,Large,25,19.56,24.96,365,2.9,22,0.453,44.86,Viral,Collectible Toy,21,94,0,0,4,1,8,1,5,21,3.04,1.79,Stable,26,3,21,8.28,232,Low,0,0.0,27.13,23.02,13.88,0,5,% Off,1,1.25,5.4,1,1,24.96,23.71,5.4,4.15,-35.16,1,26.3,REVIEW PRODUCT QUALITY,Competitor_Cheaper
C10201,25-34,Budget,90.3,,847.04,11,0.276,Delhi,Delhi,DEL-Z7,DEL-DS14,2026-05-08,Friday,False,5,Night,35.8,0.0,55.9,Hot,Dussehra,1,0,P0024,Oats Large,QuickFresh,Dairy & Breakfast,Oats,Large,130,77.0,123.38,60,3.83,9,0.274,54.54,Normal,,40,142,12,5,3,0,115,1,6,21,3.02,19.64,Stable,13,3,33,4.17,40,Low,0,9.39,133.27,112.03,10.13,20,0,,1,0.0,46.38,1,1,123.38,123.38,46.38,46.38,-2.11,1,14.71,COMPETITIVE PRICE OFFER,Normal
C10815,35-44,Budget,69.6,Silver,716.41,4,0.107,Kochi,Kerala,KOC-Z5,KOC-DS13,2026-07-21,Tuesday,False,6,Morning,31.5,0.0,44.2,Clear/Cloudy,,0,0,P0007,Bread Small,FreshChoice,Dairy & Breakfast,Bread,Small,160,91.1,132.44,180,3.77,3,0.295,56.78,Viral,Beauty,34,133,11,6,3,0,101,3,32,115,5.37,18.77,Stable,32,5,27,5.85,15,Low,0,11.23,128.37,125.76,5.31,0,30,Bundle,1,39.73,41.34,5,9,662.2,834.39,206.7,14.49,-93.02,9,15.04,NO PROMOTION,Normal
C13276,35-44,Deal_Seeker,40.5,Silver,432.95,4,0.481,Hyderabad,Telangana,HYD-Z7,HYD-DS2,2026-05-10,Sunday,True,16,Evening,20.6,0.0,46.8,Clear/Cloudy,Ugadi,1,0,P0081,Orange Large,QuickFresh,Fruits & Vegetables,Orange,Large,250,158.06,236.36,5,3.7,24,0.229,57.34,Normal,,34,124,2,0,1,1,40,6,40,170,8.47,0.83,Stable,53,9,46,6.18,0,Critical,0,12.94,243.81,253.32,-3.06,25,5,BOGO,1,11.82,78.3,6,7,1418.16,1571.78,469.8,465.36,-1.16,7,85.14,CLEARANCE,Normal
C13855,18-24,High_Value,23.8,Silver,446.44,3,0.493,Kolkata,West Bengal,KOL-Z7,KOL-DS2,2026-07-03,Friday,False,13,Afternoon,26.5,0.0,48.4,Clear/Cloudy,,0,0,P0153,Soup Large,QuickFresh,Instant & Ready Food,Soup,Large,65,51.67,54.53,60,3.04,18,0.319,46.36,Normal,,29,101,1,0,3,1,19,1,6,23,3.21,10.44,Stable,15,3,33,4.53,41,Low,0,2.74,57.78,62.54,-5.62,10,0,% Off,0,0.0,2.86,1,1,54.53,54.53,2.86,2.86,-25.91,1,16.67,NO PROMOTION,Low_Demand
C01641,25-34,High_Value,26.5,Silver,503.03,5,0.793,Vijayawada,Andhra Pradesh,VIJ-Z1,VIJ-DS11,2026-07-09,Thursday,False,14,Afternoon,30.6,0.0,63.5,Clear/Cloudy,,0,0,P0100,Cooking Oil Small,DailyBasket,Staples,Cooking Oil,Small,65,36.8,56.12,5,3.62,32,0.292,53.43,Normal,,28,141,2,2,7,1,10,0,0,0,1.02,0.0,Stable,3,2,9,2.68,2,High,0,0.0,58.27,56.38,-0.46,25,0,BOGO,1,0.0,19.32,0,0,0.0,0.0,0.0,0.0,-100.0,0,29.33,CLEARANCE,Normal
C05055,35-44,High_Value,54.9,Silver,531.01,5,0.489,Jaipur,Rajasthan,JAI-Z2,JAI-DS12,2026-05-24,Sunday,True,17,Evening,33.9,0.0,48.9,Clear/Cloudy,Diwali,1,0,P0095,Sugar Medium,QuickFresh,Staples,Sugar,Medium,65,39.85,56.65,365,1.83,17,0.79,60.48,Emerging,Collectible Toy,35,176,2,1,4,0,107,0,0,0,2.44,0.0,Stable,17,2,24,6.69,347,Low,0,6.62,57.02,59.72,-0.65,5,0,Coupon,0,0.0,16.8,0,0,0.0,0.0,0.0,0.0,-100.0,0,34.2,REVIEW PRODUCT QUALITY,Bad_Product_Signal
C10672,35-44,Regular,39.2,Gold,451.38,5,0.261,Mumbai,Maharashtra,MUM-Z1,MUM-DS13,2026-05-04,Monday,False,1,Night,27.3,0.0,51.2,Clear/Cloudy,,0,0,P0019,Cereal Small,UrbanBasket,Dairy & Breakfast,Cereal,Small,45,28.44,38.07,30,3.19,61,0.34,56.29,Normal,,35,143,2,2,3,1,37,3,19,57,3.49,40.71,Growing,10,4,39,2.79,2,High,1,20.31,35.21,35.25,8.12,15,5,BOGO,1,1.9,9.63,3,3,114.21,108.51,28.89,23.19,-22.42,3,28.33,CLEARANCE,Normal
C00207,55+,Occasional,50.3,,564.49,5,0.368,Kochi,Kerala,KOC-Z5,KOC-DS8,2026-05-25,Monday,False,18,Evening,35.4,0.0,42.0,Hot,,0,0,P0156,Diapers Large,NatureBest,Baby Care,Diapers,Large,300,204.19,272.76,90,2.99,21,0.469,46.44,Normal,,21,101,2,0,3,1,8,1,5,25,1.63,-12.76,Stable,2,2,13,1.16,17,Low,1,34.66,290.91,286.19,-4.69,0,0,,0,0.0,68.57,1,1,272.76,272.76,68.57,68.57,-1.44,1,12.27,REVIEW PRODUCT QUALITY,Normal
C04642,45-54,High_Value,85.5,,861.13,7,0.293,Coimbatore,Tamil Nadu,COI-Z3,COI-DS14,2026-07-03,Friday,False,22,Late Evening,28.7,10.8,56.3,Rain,,0,0,P0070,Onion Small,LocalBrand,Fruits & Vegetables,Onion,Small,90,67.99,83.73,365,3.24,83,0.35,50.42,Normal,,34,119,4,2,8,1,16,1,9,33,1.55,15.48,Stable,12,3,18,7.27,91,Low,0,15.06,73.86,82.48,13.36,20,10,Coupon,1,8.37,15.74,1,1,83.73,75.36,15.74,7.37,-55.97,1,12.76,COMPETITIVE PRICE OFFER,Low_Demand
C08559,25-34,Regular,68.5,Gold,686.87,3,0.234,Bengaluru,Karnataka,BEN-Z3,BEN-DS4,2026-04-27,Monday,False,7,Morning,29.2,0.0,57.2,Clear/Cloudy,Ugadi,1,0,P0095,Sugar Medium,QuickFresh,Staples,Sugar,Medium,65,39.85,56.58,365,3.83,62,0.212,52.53,Emerging,Beverages,30,122,5,1,3,1,13,2,17,68,3.61,6.84,Stable,29,3,20,7.82,18,Low,0,6.67,50.28,55.69,12.53,0,10,,1,5.66,16.73,2,3,113.16,152.76,33.46,33.21,-3.63,3,23.02,COMPETITIVE PRICE OFFER,Weekend_Surge
C09424,18-24,Premium,69.2,Silver,742.81,4,0.094,Jaipur,Rajasthan,JAI-Z5,JAI-DS5,2026-06-30,Tuesday,False,17,Evening,35.7,0.0,38.5,Hot,,0,0,P0108,Shampoo Large,NatureBest,Personal Care,Shampoo,Large,90,57.43,89.37,5,3.63,29,0.285,52.48,Normal,,31,129,0,0,1,1,46,2,11,34,3.4,35.52,Growing,39,5,27,11.14,3,High,0,6.42,95.32,99.01,-6.24,15,15,,1,13.41,31.94,2,3,178.74,227.88,63.88,55.59,-14.32,3,43.5,NO PROMOTION,Normal
C03245,25-34,Budget,38.1,Silver,504.53,5,0.3,Visakhapatnam,Andhra Pradesh,VIS-Z6,VIS-DS2,2026-06-12,Friday,False,0,Night,32.9,0.0,55.4,Clear/Cloudy,,0,1,P0067,Tomato Small,QuickFresh,Fruits & Vegetables,Tomato,Small,90,71.99,86.42,180,3.51,202,0.393,58.85,Emerging,Beverages,32,154,2,0,8,1,52,2,18,65,4.42,17.86,Stable,13,6,24,2.88,71,Low,1,13.19,82.78,85.66,4.4,5,25,Bundle,0,21.6,14.43,3,5,259.26,324.1,43.29,-35.85,-180.94,5,7.47,NO PROMOTION,Normal
C08669,18-24,Premium,68.1,,686.95,2,0.186,Bengaluru,Karnataka,BEN-Z4,BEN-DS11,2026-04-25,Saturday,True,13,Afternoon,35.7,13.4,71.0,Rain,Ganesh Chaturthi,1,0,P0166,Pet Treats Small,UrbanBasket,Pet Care,Pet Treats,Small,250,194.55,246.54,365,4.06,17,0.185,52.63,Normal,,28,133,1,1,2,1,37,1,5,19,2.38,11.04,Stable,5,2,12,1.61,209,Low,1,79.28,228.98,283.31,7.67,0,0,Coupon,0,0.0,51.99,1,1,246.54,246.54,51.99,51.99,-1.89,1,4.33,REPLENISH / AVOID DISCOUNT,Stockout_Risk
C12520,18-24,Budget,32.5,Silver,488.26,3,0.289,Mumbai,Maharashtra,MUM-Z6,MUM-DS14,2026-04-04,Saturday,True,4,Night,30.1,0.0,73.9,Clear/Cloudy,Diwali,1,0,P0050,Namkeen Medium,UrbanBasket,Snacks,Namkeen,Medium,35,19.5,33.03,365,3.33,60,0.292,46.53,Viral,,198,101,3,2,3,1,19,2,7,27,2.42,10.0,Stable,6,3,19,2.38,53,Low,1,11.75,36.19,34.21,-3.45,20,0,,0,0.0,13.53,1,1,33.03,33.03,13.53,13.53,-6.88,1,7.3,NO PROMOTION,Viral_Trend
C07095,25-34,Premium,41.8,Gold,499.06,2,0.838,Chennai,Tamil Nadu,CHE-Z3,CHE-DS2,2026-05-04,Monday,False,5,Night,30.6,0.0,52.1,Clear/Cloudy,,0,0,P0160,Baby Wipes Small,UrbanBasket,Baby Care,Baby Wipes,Small,25,17.0,23.94,60,3.66,30,0.315,48.56,Normal,,26,104,1,1,0,0,71,2,14,60,3.95,0.0,Stable,17,4,47,4.2,60,Low,0,4.95,23.78,21.78,9.92,25,20,Clearance,1,4.79,6.94,2,3,47.88,57.45,13.88,6.45,-56.65,3,12.48,NO PROMOTION,Festival_Surge
C10190,25-34,Occasional,31.9,,516.93,3,0.915,Bengaluru,Karnataka,BEN-Z3,BEN-DS11,2026-04-06,Monday,False,9,Morning,31.1,0.0,62.9,Clear/Cloudy,,0,0,P0067,Tomato Small,QuickFresh,Fruits & Vegetables,Tomato,Small,90,71.99,78.89,180,3.78,7,0.179,56.05,Normal,,40,154,4,3,2,1,32,0,0,0,1.96,0.0,Stable,11,2,10,5.34,161,Low,0,0.0,79.76,77.11,2.31,0,5,Bundle,1,3.94,6.9,0,0,0.0,0.0,0.0,0.0,-100.0,0,22.43,NO PROMOTION,Low_Demand
C13171,35-44,Premium,85.0,Silver,808.38,5,0.498,Gurugram,Haryana,GUR-Z8,GUR-DS11,2026-05-19,Tuesday,False,19,Evening,26.8,6.8,66.4,Rain,,0,0,P0128,Dishwash Medium,UrbanBasket,Home Care,Dishwash,Medium,110,86.99,94.46,7,3.72,18,0.277,45.32,Normal,,24,95,1,1,2,1,33,1,7,27,2.76,10.0,Stable,2,3,27,5.94,5,Medium,0,88.3,98.07,100.3,-3.68,10,5,% Off,0,4.72,7.47,1,1,94.46,89.74,7.47,2.75,-67.53,1,28.67,REPLENISH / AVOID DISCOUNT,Stockout_Risk
C11466,25-34,Regular,67.1,,738.14,9,0.629,Lucknow,Uttar Pradesh,LUC-Z4,LUC-DS13,2026-04-08,Wednesday,False,11,Afternoon,26.8,7.6,50.1,Rain,,0,0,P0019,Cereal Small,UrbanBasket,Dairy & Breakfast,Cereal,Small,45,28.44,39.15,30,2.61,25,0.459,64.93,Normal,,39,179,8,4,5,1,23,2,21,89,5.67,1.09,Stable,19,4,66,3.29,18,Low,1,14.22,36.74,44.49,6.56,0,0,Clearance,0,0.0,10.71,3,3,117.45,117.45,32.13,32.13,-3.02,3,13.18,REVIEW PRODUCT QUALITY,Bad_Product_Signal
C12618,35-44,Premium,39.4,Silver,531.36,1,0.713,Bengaluru,Karnataka,BEN-Z6,BEN-DS6,2026-05-24,Sunday,True,11,Afternoon,31.5,0.0,60.8,Clear/Cloudy,,0,0,P0033,Water Large,FreshChoice,Beverages,Water,Large,75,56.49,64.45,15,3.14,31,0.274,57.29,Normal,,38,149,4,1,1,0,102,2,10,52,2.71,-16.62,Stable,18,4,27,3.2,1,High,1,12.65,61.8,73.44,4.29,0,5,% Off,1,3.22,7.96,1,1,64.45,61.23,7.96,4.74,-47.1,1,34.81,CLEARANCE,Near_Expiry
C01950,45-54,Budget,55.6,Gold,536.07,3,0.762,Chennai,Tamil Nadu,CHE-Z7,CHE-DS7,2026-07-10,Friday,False,7,Morning,31.8,0.0,66.3,Clear/Cloudy,,0,0,P0016,Cheese Small,UrbanBasket,Dairy & Breakfast,Cheese,Small,160,98.36,131.4,5,3.18,201,0.357,48.78,Emerging,Collectible Toy,33,110,3,2,3,1,36,3,12,37,3.47,36.07,Growing,27,5,24,7.56,0,Critical,0,0.22,128.0,127.29,3.23,20,10,% Off,1,13.14,33.04,2,3,262.8,354.78,66.08,59.7,-11.0,3,88.0,CLEARANCE,Rain_Demand
C01536,45-54,High_Value,29.6,Platinum,464.85,3,0.315,Bengaluru,Karnataka,BEN-Z6,BEN-DS2,2026-05-26,Tuesday,False,13,Afternoon,31.1,0.0,55.1,Clear/Cloudy,,0,0,P0063,Banana Large,PremiumSelect,Fruits & Vegetables,Banana,Large,90,50.59,89.16,30,2.1,17,0.606,55.5,Declining,,33,114,4,2,2,1,19,8,44,174,7.03,8.23,Stable,45,11,57,6.31,11,Low,0,18.8,88.21,98.9,1.08,5,0,% Off,1,0.0,38.57,6,6,534.96,534.96,231.42,231.42,-0.43,6,18.69,REVIEW PRODUCT QUALITY,Bad_Product_Signal
C06020,25-34,Occasional,64.6,,685.5,4,0.879,Mumbai,Maharashtra,MUM-Z3,MUM-DS13,2026-05-19,Tuesday,False,22,Late Evening,26.8,0.0,57.8,Clear/Cloudy,Holi,1,0,P0136,Garbage Bags Small,PremiumSelect,Home Care,Garbage Bags,Small,300,202.28,246.99,30,2.8,243,0.361,45.03,Normal,,26,91,2,0,3,1,51,2,9,39,3.43,-1.02,Stable,14,4,41,3.97,14,Low,0,14.68,267.75,241.35,2.34,15,0,,0,0.0,44.71,1,1,246.99,246.99,44.71,44.71,-2.19,1,19.18,REVIEW PRODUCT QUALITY,Overstock
C03744,18-24,Premium,44.4,Gold,620.5,4,0.585,Hyderabad,Telangana,HYD-Z8,HYD-DS10,2026-07-13,Monday,False,17,Evening,34.3,0.0,38.5,Clear/Cloudy,Sankranti,1,0,P0162,Baby Wipes Large,NatureBest,Baby Care,Baby Wipes,Large,110,66.71,102.83,90,3.0,14,0.391,51.71,Normal,,28,122,3,0,0,0,71,2,13,49,4.6,12.91,Stable,12,8,42,2.55,58,Low,1,14.08,98.93,116.11,3.94,10,15,BOGO,0,15.42,36.12,2,3,205.66,262.23,72.24,62.1,-15.21,3,9.19,REVIEW PRODUCT QUALITY,High_Demand
C08159,55+,High_Value,65.0,Platinum,602.54,4,0.603,Bengaluru,Karnataka,BEN-Z4,BEN-DS3,2026-06-04,Thursday,False,13,Afternoon,36.5,0.0,50.2,Hot,,0,0,P0152,Soup Medium,PremiumSelect,Instant & Ready Food,Soup,Medium,200,160.93,186.96,7,3.28,14,0.353,44.11,Normal,,29,92,2,2,3,1,6,1,5,13,2.63,52.68,Growing,15,5,20,5.49,6,Medium,0,0.0,186.02,206.82,0.51,10,0,Coupon,0,0.0,26.03,1,1,186.96,186.96,26.03,26.03,-3.7,1,25.0,NO PROMOTION,Normal
C05662,35-44,Regular,66.5,Gold,701.43,4,0.426,Jaipur,Rajasthan,JAI-Z1,JAI-DS10,2026-05-13,Wednesday,False,19,Evening,29.9,25.8,92.0,Storm,,0,0,P0101,Cooking Oil Medium,UrbanBasket,Staples,Cooking Oil,Medium,130,72.1,125.09,3,3.61,45,0.231,52.62,Normal,,33,131,4,3,1,0,49,1,8,28,1.45,20.28,Stable,0,2,17,2.58,1,Critical,1,93.68,122.53,136.37,2.09,0,15,,1,18.76,52.99,1,2,125.09,212.66,52.99,68.46,26.8,2,39.0,REPLENISH / AVOID DISCOUNT,Stockout_Risk
C00876,25-34,Regular,78.0,Silver,802.3,3,0.606,Bengaluru,Karnataka,BEN-Z3,BEN-DS4,2026-07-09,Thursday,False,19,Evening,27.9,0.0,67.1,Clear/Cloudy,,0,1,P0108,Shampoo Large,NatureBest,Personal Care,Shampoo,Large,90,57.43,89.97,5,3.78,55,0.244,52.27,Normal,,30,131,4,1,1,1,49,1,6,20,3.52,24.84,Stable,35,6,40,9.67,5,Medium,0,5.4,99.23,97.31,-7.54,15,0,,1,0.0,32.54,1,1,89.97,89.97,32.54,32.54,-2.98,1,46.67,NO PROMOTION,Weekend_Surge
C13005,25-34,Occasional,69.7,,795.71,8,0.112,Jaipur,Rajasthan,JAI-Z3,JAI-DS12,2026-04-10,Friday,False,2,Night,32.5,0.0,34.0,Clear/Cloudy,,0,0,P0054,Chocolate Large,LocalBrand,Snacks,Chocolate,Large,90,59.99,84.63,365,4.14,10,0.167,58.12,Normal,,31,139,5,0,4,1,45,5,29,118,6.02,5.19,Stable,78,9,65,6.37,0,Low,0,4.93,84.57,80.59,5.01,0,0,% Off,0,0.0,24.64,4,4,338.52,338.52,98.56,98.56,-1.0,4,15.88,CLEARANCE,Near_Expiry
C04878,35-44,High_Value,47.3,Gold,645.67,5,0.215,Indore,Madhya Pradesh,IND-Z8,IND-DS14,2026-06-25,Thursday,False,13,Afternoon,26.2,0.0,47.0,Clear/Cloudy,Ganesh Chaturthi,1,0,P0056,Popcorn Medium,FreshChoice,Snacks,Popcorn,Medium,45,36.3,38.79,3,4.23,8,0.209,57.01,Declining,,32,150,6,1,4,1,26,2,11,41,1.71,13.96,Stable,13,2,11,7.18,0,Critical,0,9.18,34.64,38.82,11.98,15,15,BOGO,1,5.82,2.49,2,3,77.58,98.91,4.98,-9.99,-267.06,3,78.67,CLEARANCE,Normal
C10876,25-34,Occasional,64.8,Silver,617.05,5,0.69,Coimbatore,Tamil Nadu,COI-Z4,COI-DS5,2026-07-07,Tuesday,False,8,Morning,27.6,3.9,56.1,Rain,,0,0,P0110,Soap Medium,NatureBest,Personal Care,Soap,Medium,200,134.27,176.2,90,3.69,7,0.28,56.0,Normal,,29,139,2,1,2,1,35,3,15,69,3.32,-6.55,Stable,18,6,18,5.26,61,Low,0,8.26,178.31,201.3,-1.18,0,0,,1,0.0,41.93,2,2,352.4,352.4,83.86,83.86,-1.18,2,16.4,NO PROMOTION,Low_Demand
C01086,25-34,Premium,23.1,Platinum,427.31,3,0.565,Nagpur,Maharashtra,NAG-Z3,NAG-DS3,2026-07-22,Wednesday,False,13,Afternoon,29.2,0.0,53.5,Clear/Cloudy,,0,0,P0023,Oats Medium,DailyBasket,Dairy & Breakfast,Oats,Medium,160,128.17,149.75,30,2.72,5,0.524,67.0,Viral,Beverages,39,164,4,1,6,1,15,5,51,207,9.48,5.51,Stable,75,8,70,7.83,19,Low,0,9.04,162.78,149.86,-0.07,20,20,% Off,1,29.95,21.58,7,9,1048.25,1078.2,151.06,-75.33,-149.54,9,22.25,REVIEW PRODUCT QUALITY,High_Demand
C01376,35-44,Premium,44.4,,547.91,1,0.112,Lucknow,Uttar Pradesh,LUC-Z3,LUC-DS7,2026-07-18,Saturday,True,5,Night,21.5,3.3,61.6,Rain,,0,0,P0011,Butter Medium,ValueMart,Dairy & Breakfast,Butter,Medium,300,236.25,287.97,365,4.13,18,0.154,51.6,Normal,,34,127,2,2,3,0,75,2,6,23,2.88,10.44,Stable,18,3,28,6.04,165,Low,0,9.69,308.49,294.48,-2.21,0,0,,0,0.0,51.72,1,1,287.97,287.97,51.72,51.72,-1.9,1,18.42,NO PROMOTION,Overstock
C06517,55+,Budget,70.8,Platinum,683.46,3,0.709,Chennai,Tamil Nadu,CHE-Z3,CHE-DS13,2026-05-31,Sunday,True,0,Night,31.6,0.0,53.9,Clear/Cloudy,,0,0,P0091,Dal Small,LocalBrand,Staples,Dal,Small,45,24.3,39.3,7,3.02,7,0.457,57.2,Normal,,31,152,5,2,1,1,42,2,9,36,3.48,6.59,Stable,27,2,38,7.54,4,Medium,0,2.41,36.96,44.34,6.33,0,5,,0,1.96,15.0,1,1,39.3,37.34,15.0,13.04,-18.5,1,41.0,REVIEW PRODUCT QUALITY,Festival_Surge
C08308,55+,Deal_Seeker,43.7,Gold,520.12,4,0.568,Jaipur,Rajasthan,JAI-Z2,JAI-DS7,2026-06-30,Tuesday,False,9,Morning,33.9,0.0,59.6,Clear/Cloudy,,0,1,P0163,Pet Food Small,LocalBrand,Pet Care,Pet Food,Small,110,81.45,96.18,15,2.8,57,0.386,48.6,Emerging,Snacks,23,113,4,1,4,0,120,1,5,19,2.96,11.04,Stable,6,2,21,1.96,2,High,0,5.88,96.67,99.95,-0.51,0,0,,1,0.0,14.73,1,1,96.18,96.18,14.73,14.73,-6.36,1,29.33,CLEARANCE,Normal
C06122,45-54,Regular,42.0,Silver,601.39,5,0.393,Delhi,Delhi,DEL-Z1,DEL-DS6,2026-06-02,Tuesday,False,0,Night,32.5,0.0,54.0,Clear/Cloudy,,0,0,P0140,Noodles Medium,LocalBrand,Instant & Ready Food,Noodles,Medium,110,78.31,107.49,7,3.27,30,0.353,51.15,Viral,Snacks,30,128,6,3,6,1,8,1,2,8,2.3,5.19,Stable,14,4,22,5.83,4,Medium,0,0.85,95.14,105.0,12.98,0,0,Coupon,1,0.0,29.18,0,0,0.0,0.0,0.0,0.0,-100.0,0,42.0,COMPETITIVE PRICE OFFER,High_Demand
C04017,18-24,Regular,77.3,Gold,759.5,5,0.325,Mumbai,Maharashtra,MUM-Z7,MUM-DS2,2026-07-15,Wednesday,False,7,Morning,25.8,0.0,45.7,Clear/Cloudy,,0,0,P0017,Cheese Medium,ValueMart,Dairy & Breakfast,Cheese,Medium,90,67.64,89.76,60,3.19,46,0.314,58.94,Normal,,37,163,4,1,0,0,89,1,6,25,2.25,2.55,Stable,11,3,26,4.68,8,Low,0,8.37,93.01,85.37,5.14,0,0,% Off,0,0.0,22.12,1,1,89.76,89.76,22.12,22.12,-4.33,1,18.78,NO PROMOTION,Normal
C09118,35-44,Regular,66.2,,621.01,7,0.735,Chennai,Tamil Nadu,CHE-Z5,CHE-DS9,2026-04-20,Monday,False,9,Morning,31.5,0.0,61.0,Clear/Cloudy,,0,0,P0126,Detergent Large,ValueMart,Home Care,Detergent,Large,65,35.73,62.08,5,3.99,78,0.22,40.52,Viral,,182,77,6,3,4,1,45,0,0,0,2.03,0.0,Stable,12,2,17,5.63,1,Critical,0,1.84,60.17,59.79,3.83,5,10,BOGO,1,6.21,26.35,0,0,0.0,0.0,0.0,0.0,-100.0,0,59.0,CLEARANCE,Viral_Trend
